343	28.549999	0.000000	154.32	-59.11	
344	29.549999	0.000000	156.02	-58.63	
345	30.549999	0.000000	157.68	-58.13	
346	31.549999	0.000000	159.29	-57.62	
347	32.549999	0.000000	160.85	-57.08	
348	33.549999	0.000000	162.37	-56.52	
349	34.549999	0.000000	163.84	-55.95	
350	35.549999	0.000000	165.27	-55.35	
351	36.549999	0.000000	166.65	-54.75	
352	37.549999	0.000000	168.00	-54.12	
353	38.549999	0.000000	169.30	-53.48	
354	39.549999	0.000000	170.57	-52.83	
355	40.549999	0.000000	171.79	-52.17	
356	41.549999	0.000000	172.98	-51.49	
357	42.549999	0.000000	174.14	-50.80	
358	43.549999	0.000000	175.26	-50.10	
359	44.549999	0.000000	176.35	-49.39	
360	45.549999	0.000000	177.41	-48.67	
361	46.549999	0.000000	178.44	-47.94	
362	47.549999	0.000000	179.44	-47.20	
363	48.549999	0.000000	180.41	-46.46	
364	49.549999	0.000000	181.35	-45.70	
365	50.549999	0.000000	182.27	-44.94	
366	51.549999	0.000000	183.17	-44.17	
367	52.549999	0.000000	184.04	-43.39	
368	53.549999	0.000000	184.89	-42.61	
369	54.549999	0.000000	185.72	-41.82	
370	55.549999	0.000000	186.53	-41.03	
371	56.549999	0.000000	187.32	-40.23	
372	57.549999	0.000000	188.09	-39.42	
373	58.549999	0.000000	188.85	-38.61	
374	59.549999	0.000000	189.58	-37.79	
375	60.549999	0.000000	190.30	-36.97	
376	61.549999	0.000000	191.01	-36.15	
377	62.549999	0.000000	191.70	-35.32	
378	63.549999	0.000000	192.37	-34.49	
379	64.550003	0.000000	193.04	-33.65	
380	65.550003	0.000000	193.69	-32.81	
381	66.550003	0.000000	194.33	-31.97	
382	67.550003	0.000000	194.95	-31.13	
383	68.550003	0.000000	195.57	-30.28	
384	69.550003	0.000000	196.17	-29.43	
385	70.550003	0.000000	196.77	-28.57	
386	71.550003	0.000000	197.35	-27.71	
387	72.550003	0.000000	197.93	-26.86	
388	73.550003	0.000000	198.49	-25.99	
389	74.550003	0.000000	199.05	-25.13	
390	75.550003	0.000000	199.60	-24.26	
391	76.550003	0.000000	200.15	-23.40	
392	77.550003	0.000000	200.68	-22.53	
393	78.550003	0.000000	201.21	-21.66	
394	79.550003	0.000000	201.74	-20.78	
395	80.550003	0.000000	202.25	-19.91	
396	81.550003	0.000000	202.77	-19.03	
397	82.550003	0.000000	203.27	-18.16	
398	83.550003	0.000000	203.77	-17.28	
399	84.550003	0.000000	204.27	-16.40	
400	85.550003	0.000000	204.76	-15.52	
401	86.550003	0.000000	205.25	-14.63	
402	87.550003	0.000000	205.73	-13.75	
403	88.550003	0.000000	206.21	-12.87	
404	89.550003	0.000000	206.69	-11.98	
405	90.550003	0.000000	207.16	-11.10	
406	91.550003	0.000000	207.64	-10.21	
407	114.550003	0.000000	218.21	10.25	
408	115.550003	0.000000	218.68	11.13	
409	116.550003	0.000000	219.15	12.02	
410	117.550003	0.000000	219.63	12.90	
411	118.550003	0.000000	220.11	13.79	
412	119.550003	0.000000	220.59	14.67	
413	120.550003	0.000000	221.08	15.55	
414	121.550003	0.000000	221.57	16.43	
415	122.550003	0.000000	222.07	17.31	
416	123.550003	0.000000	222.57	18.19	
417	124.550003	0.000000	223.08	19.07	
418	125.550003	0.000000	223.59	19.94	
419	126.550003	0.000000	224.11	20.82	
420	127.550003	0.000000	224.63	21.69	
421	128.550003	0.000000	225.16	22.56	
422	129.550003	0.000000	225.70	23.43	
