453	46.850643	-0.300000	179.07	-47.92
454	47.650654	-0.300000	179.87	-47.33
455	48.450665	-0.300000	180.64	-46.73
456	49.250675	-0.300000	181.40	-46.12
457	50.050686	-0.300000	182.15	-45.52
458	50.850697	-0.300000	182.87	-44.90
459	51.650707	-0.300000	183.58	-44.28
460	52.450718	-0.300000	184.28	-43.66
461	53.250729	-0.300000	184.96	-43.03
462	54.050739	-0.300000	185.63	-42.40
463	54.850750	-0.300000	186.29	-41.76
464	55.650761	-0.300000	186.93	-41.13
465	56.450771	-0.300000	187.56	-40.48
466	57.250786	-0.300000	188.18	-39.84
467	58.050797	-0.300000	188.79	-39.19
468	58.850807	-0.300000	189.38	-38.54
469	59.650818	-0.300000	189.97	-37.88
470	60.450829	-0.300000	190.54	-37.23
471	61.250839	-0.300000	191.11	-36.57
472	62.050850	-0.300000	191.66	-35.90
473	62.850861	-0.300000	192.21	-35.24
474	63.650871	-0.300000	192.75	-34.57
475	64.450882	-0.300000	193.27	-33.90
476	65.250893	-0.300000	193.80	-33.23
477	66.050903	-0.300000	194.31	-32.55
478	66.850914	-0.300000	194.81	-31.88
479	67.650925	-0.300000	195.31	-31.20
480	68.450935	-0.300000	195.80	-30.52
481	69.250946	-0.300000	196.29	-29.84
482	70.050957	-0.300000	196.76	-29.15
483	70.850967	-0.300000	197.23	-28.47
484	71.650978	-0.300000	197.70	-27.78
485	72.450996	-0.300000	198.16	-27.09
486	73.251007	-0.300000	198.61	-26.40
487	74.051018	-0.300000	199.06	-25.71
488	74.851028	-0.300000	199.51	-25.02
489	75.651039	-0.300000	199.94	-24.33
490	76.451050	-0.300000	200.38	-23.63
491	77.251060	-0.300000	200.81	-22.94
492	78.051071	-0.300000	201.23	-22.24
493	78.851082	-0.300000	201.65	-21.54
494	79.651093	-0.300000	202.07	-20.84
495	80.451103	-0.300000	202.48	-20.14
496	81.251114	-0.300000	202.89	-19.44
497	82.051125	-0.300000	203.30	-18.74
498	82.851135	-0.300000	203.70	-18.03
499	83.651146	-0.300000	204.10	-17.33
500	84.451157	-0.300000	204.50	-16.63
501	85.251167	-0.300000	204.89	-15.92
502	86.051178	-0.300000	205.28	-15.22
503	86.851189	-0.300000	205.67	-14.51
504	87.651199	-0.300000	206.06	-13.80
505	88.451210	-0.300000	206.44	-13.09
506	89.251221	-0.300000	206.82	-12.39
507	90.051231	-0.300000	207.20	-11.68
508	90.851242	-0.300000	207.58	-10.97
509	91.651253	-0.300000	207.95	-10.26
510	114.851578	-0.300000	218.62	10.37
511	115.651588	-0.300000	219.00	11.08
512	116.451599	-0.300000	219.38	11.79
513	117.251610	-0.300000	219.76	12.50
514	118.051620	-0.300000	220.14	13.21
515	118.851631	-0.300000	220.53	13.91
516	119.651642	-0.300000	220.92	14.62
517	120.451653	-0.300000	221.31	15.32
518	121.251663	-0.300000	221.70	16.03
519	122.051674	-0.300000	222.10	16.73
520	122.851685	-0.300000	222.50	17.43
521	123.651695	-0.300000	222.90	18.14
522	124.451706	-0.300000	223.31	18.84
523	125.251717	-0.300000	223.72	19.54
524	126.051727	-0.300000	224.13	20.24
525	126.851738	-0.300000	224.55	20.94
526	127.651749	-0.300000	224.97	21.63
527	128.451767	-0.300000	225.39	22.33
528	129.251785	-0.300000	225.82	23.02
529	130.051788	-0.300000	226.26	23.72
530	130.851807	-0.300000	226.69	24.41
531	131.651810	-0.300000	227.14	25.10
532	132.451828	-0.300000	227.59	25.79
533	133.251831	-0.300000	228.04	26.48
534	134.051849	-0.300000	228.50	27.17
535	134.851852	-0.300000	228.96	27.85
536	135.651871	-0.300000	229.43	28.54
537	136.451874	-0.300000	229.91	29.22
538	137.251892	-0.300000	230.40	29.90
539	138.051895	-0.300000	230.89	30.58
540	138.851913	-0.300000	231.38	31.25
541	139.651917	-0.300000	231.89	31.93
542	140.451935	-0.300000	232.40	32.60
543	141.251938	-0.300000	232.92	33.27
544	142.051956	-0.300000	233.45	33.94
545	142.851959	-0.300000	233.98	34.61
546	143.651978	-0.300000	234.53	35.27
547	144.451996	-0.300000	235.08	35.93
548	145.251999	-0.300000	235.65	36.59
549	146.052017	-0.300000	236.22	37.25
550	146.852020	-0.300000	236.80	37.90
551	147.652039	-0.300000	237.40	38.55
552	148.452042	-0.300000	238.00	39.20
553	149.252060	-0.300000	238.62	39.84
554	150.052063	-0.300000	239.24	40.48
555	150.852081	-0.300000	239.88	41.12
556	151.652084	-0.300000	240.54	41.75
557	152.452103	-0.300000	241.20	42.38
558	153.252106	-0.300000	241.88	43.00
559	154.052124	-0.300000	242.57	43.63
560	154.852127	-0.300000	243.28	44.24
561	155.652145	-0.300000	244.00	44.86
562	156.452148	-0.300000	244.74	45.46
563	157.252167	-0.300000	245.49	46.07
564	158.052170	-0.300000	246.27	46.66
565	158.852188	-0.300000	247.05	47.26
566	159.652191	-0.300000	247.86	47.84
567	160.452209	-0.300000	248.68	48.42
568	161.252213	-0.300000	249.53	49.00
569	162.052231	-0.300000	250.39	49.57
570	162.852234	-0.300000	251.27	50.13
571	163.652252	-0.300000	252.17	50.68
572	164.452271	-0.300000	253.10	51.23
573	165.252274	-0.300000	254.05	51.77
574	166.052292	-0.300000	255.02	52.31
575	166.852295	-0.300000	256.01	52.83
576	167.652313	-0.300000	257.03	53.35
577	168.452316	-0.300000	258.07	53.85
578	169.252335	-0.300000	259.14	54.35
579	170.052338	-0.300000	260.24	54.84
580	170.852356	-0.300000	261.36	55.32
581	171.652359	-0.300000	262.50	55.78
582	172.452377	-0.300000	263.68	56.24
583	173.252380	-0.300000	264.88	56.69
584	174.052399	-0.300000	266.12	57.12
585	174.852402	-0.300000	267.38	57.54
586	175.652420	-0.300000	268.67	57.95
587	176.452423	-0.300000	269.98	58.34
588	177.252441	-0.300000	271.33	58.72
589	178.052444	-0.300000	272.71	59.09
590	178.852463	-0.300000	274.12	59.44
591	179.652466	-0.300000	275.55	59.77
592	180.452484	-0.300000	277.02	60.09
593	181.252487	-0.300000	278.51	60.39
594	182.052505	-0.300000	280.03	60.68
595	182.852509	-0.300000	281.57	60.95
596	183.652527	-0.300000	283.15	61.20
597	184.452530	-0.300000	284.74	61.43
706	294.854065	-0.300000	38.08	-10.65
707	295.654053	-0.300000	38.46	-11.36
708	296.454071	-0.300000	38.84	-12.07
709	297.254089	-0.300000	39.22	-12.78
710	298.054108	-0.300000	39.60	-13.49
711	298.854095	-0.300000	39.98	-14.20
712	299.654114	-0.300000	40.37	-14.90
713	300.454132	-0.300000	40.76	-15.61
